,ID,Target,Tweet,label,categorical,subjectivity,polarity
227,428,Hate,Damning UN report reveals state of global refugee crisis in,0,CAT,0,0
228,429,Hate,"Anyone who has spent any time at all in Europe, Canada or the USA in the last two descades know Australia's problem isn't migrant numbers. It's inaction on infrastructure development. Our roads and public transport are closer to India's.",0,CAT,0,0
229,430,Hate,MN: SOMALI MUSLIM IMMIGRANTS Explain Why It's Acceptable To Kill Anyone Who Insults Mohammed [VIDEO] via we don't worship Mohammed &amp; Sharia! Don't like it? Go home or we will deport you!,1,CAT,0,0
230,431,Hate,"Raheem Kasam, Incredible reports out of Germany about commandos foiling a terror plot by a Muslim migrant who had been stockpiling ricin for a shrapnel-packed...",0,CAT,0,0
231,432,Hate,Keep Illegals Lock Up they Broke the Law ! Dont let them infect Aemricans with Diseases,1,CAT,0,0
232,433,Hate,Immigration gone crazy trainee doctors from abroad what about Nurse Practitioners who are their equivalent get pain peanuts and are trained and come from the UK,1,CAT,0,0
233,434,Hate,Here Are The Photos Of Obamas Illegal Immigrant Detention Facilities The Media Wont Show You via,0,CAT,0,0
234,435,Hate,Ridiculous! Lots of USA citizens dont even earn that much money while working to try to support themselves. Refugees need to go Home!!!,1,CAT,0,0
235,436,Hate,Iligal refugees should go home with kids.,1,CAT,0,0
236,437,Hate,Trump pick to lead UN migrant group has pushed fear of Sharia law',0,CAT,0,0
237,438,Hate,Immigrants Come LEGALLY like Milion Do Every year Not Cross the Border ILLEGALLY Dont Blame the U.S for Your ILLEGAL ACTIONS ! Aidos ! via,1,CAT,0,0
238,439,Hate,Because it's against the law and undermines the honest efforts of LEGAL immigrants seeking the American dream.,0,CAT,0,0
239,440,Hate,We can't afford any more dummies who can't make it on their own.,1,CAT,0,0
240,441,Hate,Congress must not aid and abet the administration's shameful treatment of immigrants. It's time to demand a moral and compassionate system.,0,CAT,0,0
241,442,Hate,Italian Priest Says Anti-Immigration Matteo Salvini Is the Antichrist via,0,CAT,0,0
242,443,Hate,"The Philippine Catholic bishops' work for migrant workers should focus on families who are ""paying the great...",0,CAT,0,0
243,444,Hate,"UK: Polish Immigrants Returning Home Cite Fear of Terrorism, Anti-White Racism by Blacks via",1,CAT,0,0
244,445,Hate,The DC: Should D-printed guns be subject to background checks? and... Is the gover via,0,CAT,0,0
245,446,Hate,_x008f_ million more refugees fled their home countries between and .That's the biggest increase we have seen in a single year. Ever.,0,CAT,0,0
246,447,Hate,Watch: refugee says Sweden will be the first country to convert to Islam in Europe - Free Speech Time -,0,CAT,0,0
247,448,Hate,THE RAPING OF EUROPE BY MUSLIM RAPEFUGEES FROM HELL !!! SWEEDEN IT'S BEING BETRAYED BY FEMINAZI GOVERNMENT SODOMITES !!! Swedish dentist fired for reporting on refugees patients via,1,CAT,0,0
248,449,Hate,Great article in about Mexican Born wild land firefighters saving property in Trump country. Shasta Co. Too bad this will fall upon deaf trumpers ears.,0,CAT,0,0
249,450,Hate,"It is now forbidden in France to say: 'French people first, illegal migrants out'",1,CAT,0,0
250,451,Hate,Crazy warminister von der Leyen thinks that weapons will bring peace in Mali or Niger and less refugees. Never weapons will bring peace.,0,CAT,0,0
251,452,Hate,"Subterranean money-making, the real globalism: use domestic politics to keep the world safe for oligarch-style deal-making. Distract the people with religious, anti-immigrant nationalism, but protect the oligarch network. Mueller has to have details.",0,CAT,0,0
252,453,Hate,A look at refugee and migrant camp ahead of EU meeting,0,CAT,0,0
253,454,Hate,Republican Anti-Union Bill Goes Down in Flames in Missouri,0,CAT,0,0
254,455,Hate,Stop Wasting Taxpayers Money On Illegal Alien Programs that Cost $40 Million More! Kill the program and faster,1,CAT,0,0
255,456,Hate,Sometimes living in this country right now feels like some kind of a fever dream. Even with background context (and without doom-y music) this story is still harrowing beyond belief.,0,CAT,0,0
256,457,Hate,"Spain is becoming the Third World, American tourist almost killed by migrants speaks up via",1,CAT,0,0
257,458,Hate,"Maybe diversity.Or results of western globalization,war propaganda of Pentagon n Hollywood,arming terrorists/Anti-Govt groups,refugees can be good for economy for labors/trafficking.Eiffel Tower in glass is many things.But it's not peace.",0,CAT,0,0
258,459,Hate,WTF? What are we waiting for? These ppl will be the death of us.,1,CAT,0,0
259,460,Hate,"[NEW POST] In Switzerland, people have managed to get a referendum changing the financial system with the same promises of Karl Marx that will end all financial crisis to come forever. It is scheduled for June th, after they got signatures",0,CAT,0,0
260,461,Hate,"the year of the Refugee where France cracks down on immigration numbers ,2018 Refugees to get more resources and help in the Uk Sweden's crime rate goes soaring young refugees on the rampage Greece and Italy still being forced to take in more refugees",1,CAT,0,0
261,462,Hate,Who's gonna fight in our next war? AP Report: U.S. Army is quietly discharging immigrant recruits,0,CAT,0,0
262,463,Hate,AG Sessions Defends Enforcing Immigration Laws,0,CAT,0,0
263,464,Hate,"Read the article, look brief on proposed changes to public charge rule. And join us in KC on Aug. for a discussion w/National Immigration Law Center.",0,CAT,0,0
264,465,Hate,"How far can you push working people ? a Billion to Syrian refugees and tax credits which top up peoples wages cut , our children starve too",1,CAT,0,0
265,466,Hate,Trump Admin. Considering Immigration Plan to Make Best use of Taxpayer Funds -,0,CAT,0,0
266,467,Hate,DREAMER' Repeatedly Raped Young Girl In North Carolina via,1,CAT,0,0
267,468,Hate,Migrants get here then they phone for the next load to come mobile phones cost not such a thing as a poor migrant with a phon,1,CAT,0,0
268,469,Hate,first .,0,CAT,0,0
269,470,Hate,The fact that they are here illegally makes them criminals -why reward that behavior? Not coming here for Freedom more like the FREE STUFF -If we did not give illeagals FREE STUFF they wouldnt be here,1,CAT,0,0
270,471,Hate,Trump stands with victims of immigrant violence,1,CAT,0,0
271,472,Hate,Just deport all these illegal aliens and their kids back to their rd world nation.,1,CAT,0,0
272,473,Hate,"Kurdish refugees who were staying in Stage , in Skala Sykamia refused to enter the transportation buses provided by Greek authorities - Upon rumors that they were going to be taken back to . Apparently they have decided to walk to Mytilene, more than Km away.",0,CAT,0,0
273,474,Hate,"Your boats shall drown in the Mediterranean Sea and the rest of you, which had not assimilated into our society will leave immediately.",1,CAT,0,0
274,475,Hate,"His Eminence the Imam Sheikh Dr. Farrokh Sekaleshfar - Australian Immigration has sent Hate Preacher. ""We won't...",0,CAT,0,0
275,476,Hate,The Latest: jury convicts jet ski migrant smugglers,0,CAT,0,0
276,477,Hate,Wake Up & Prepare to Stop the Evil Dead in it's Tracks!,1,CAT,0,0
277,478,Hate,This could completely change the face of refugee aid,0,CAT,0,0
278,479,Hate,Let's keep America welcoming! RCUSA Heartened by th U.S. Circuit Court of Appeals Ruling,0,CAT,0,0
279,480,Hate,The Latest: Macedonian police find migrants inside truck,0,CAT,0,0
280,481,Hate,This was an act of war-not a homicide.,0,CAT,0,0
281,482,Hate,BUT. I would bet you're not looking for facts. That's why you obfuscate.President Trump at NATO: 'Immigration is taking over Europe' is more. And you know it.,1,CAT,0,0
282,483,Hate,California changedWhen I first moved here California was attracting all kind of Iraqi refugees and migrants....,0,CAT,0,0
283,484,Hate,Have to address LEGAL immigration as well.The racial interests of the majority LONG TERM must be addressed without apology.,1,CAT,0,0
284,485,Hate,"MS-13 gang member breaks into Brooklyn, NY nd floor apartment and rapes girl.",1,CAT,0,0
285,486,Hate,This is a wonderful article by that present some often misrepresented facts about and coming to,0,CAT,0,0
286,487,Hate,"Kigoma, Tanzanian authorities become hostile to Burundian refugees. Refugees small businesses were closed last Friday. With a threatening tone, the Kigoma governor told them they must return to Burundi. Many of the refugees are fearful of returning.",0,CAT,0,0
287,488,Hate,"I'm genuinely surprised to see that Wings Over Scotland supports mass uncontrolled immigration into Scotland (He lives in England.) thinks failed Asylum seekers should stay on uncapped welfare and thinks Mundell is a bigot for wanting immigration law applied.Wings, what a cuck!",0,CAT,0,0
288,489,Hate,"...if we didn't cover the costs of this travel, then hundreds of people would not be able to open fresh claims or submit extra evidence, directly affecting their chances of receiving refugee status in the UK. Donate today:",0,CAT,0,0
289,490,Hate,ICRC: A lot of work to do before Rohingya refugees can return to Myanmar,0,CAT,0,0
290,491,Hate,The last lines are so true! And WE should decide who gets to come here and who doesnt.,0,CAT,0,0
291,492,Hate,Angry Italian officials refuse to let this Italian commercial ship disembark refugees &amp; migrants because they think it should have let Libyan coastguards intercept them and return them to inhumane detention centers instead,1,CAT,0,0
292,493,Hate,"Can anyone answer this question?Why is it OK in this country to make light-hearted, or even offensive comments about Christianity, but similar comments about Islam are considered Islamophobic by the mainstream media?",1,CAT,0,0
293,494,Hate,A Trumpish view of refugee resettlement from the obsessively anti-refugee (and misleadingly named) Center for Immigration Studies.,0,CAT,0,0
294,495,Hate,The real bho & holder also killed Officer Brian Terry with his debacle. many others died because of your negligence??,1,CAT,0,0
295,496,Hate,Loved your article. Thanks for amplifying the voices of some of the many refugees in Jordan!,0,CAT,0,0
296,497,Hate,"refugees, 'locked down' for days from today, want 's President Joko Widodo to know that they are not a threat &amp; welcome him. Please let the children out to play &amp; adults need to buy food for the duration of your visit. Please retweet &amp; email to help.",0,CAT,0,0
297,498,Hate,It's time we get Americans where they belong. Until there's no hunger no Vets on the streets homeless no poor homeless no Mental cases left without help. We don't need to import or allow anyone else into our country.,1,CAT,0,0
298,499,Hate,"No.....really? A refugee? They are here to enrich our cultures, right? I bet ya he's older than too.... it's not late to save Europe",1,CAT,0,0
299,500,Hate,"...you can tune into the debate on homelessness amongst refugees here at :30: To find out more, read the briefing here: Thank you to for sponsoring the debate on this important issue.",0,CAT,0,0
300,501,Hate,No seriously. It has,0,CAT,0,0
301,502,Hate,It's unfortunate that such racist tactics are used against migrant communities. Remember those who are spreading fear are those who cut the funding of vital services for migrants such as healthcare and education! via,0,CAT,0,0
302,503,Hate,"All sports coverage, like all MSM, is for propaganda purposes ONLYWhat is been promoted right now on a live World Cup pre show?: A story that Luka Modri, the Croatian soccer star, is a refugee.What that really means: White Genocide Defined",0,CAT,0,0
303,504,Hate,Greece: Search and rescue operation for migrant boat,0,CAT,0,0
304,505,Hate,President Obama And Illegal Immigration is NOT a Victimless Crime it Cost Taxpayers and lower wages!,1,CAT,0,0
305,506,Hate,from travel ban-affected countries are highly educated. % of them age + with BA or higher compared to % of native-born U.S. citizens. Stay tuned for full report next week,0,CAT,0,0
